1994,4,26,21,50.2,355.5,9.8,9.59,0.27,0,1,6,2,230,10.3,1018.7,10.6,10.6,10.6,8,8
1994,4,27,0,50,355.2,9.6,9.65,0.3,0,1,5,2,220,10.3,1019.8,10.5,10.5,10.5,8,8
1994,4,27,3,50.1,355.9,9.8,9.45,0.3,0,1,1,2,230,9.8,1020.1,10.6,10.6,10.6,8,8
1994,4,27,6,50.1,356.3,9.8,9.35,0.33,0,1,2,2,200,6.7,1022.2,10.6,10.6,10.6,8,8
1994,4,27,7,50.1,357,9.7,9.64,0.23,0,1,2,2,230,6.7,1023,10.5,10.5,10.5,8,8
1994,4,27,8,50,356.3,9.8,9.44,0.33,0,1,2,2,220,10.3,1023.6,11.2,11.1,11,8,8
1994,4,27,9,50,356.4,9.4,9.43,0.33,0,1,3,2,220,9.3,1024.1,11.8,11.6,11.4,8,8
1994,4,27,10,50,356.3,9.5,9.44,0.33,0,1,3,1,230,9.3,1024.8,10.7,10.7,10.7,8,8
1994,4,27,12,50,356.2,9.8,9.43,0.33,0,1,6,1,220,7.2,1026.3,11.5,11.2,10.9,8,8
1994,4,27,13,49.9,356.1,9.7,9.62,0.25,0,1,5,1,240,5.7,1026.5,11.5,11,10.5,8,8
1994,4,27,14,50.3,356.2,9.5,,,0,1,1,2,220,6.2,1027.4,12,11.8,11.6,8,7
1994,4,27,15,50.1,356.1,9.7,9.38,0.33,0,1,7,1,210,7.7,1027,10.7,10.7,10.7,8,8
1994,4,27,16,50.2,355.9,9.7,9.4,0.3,0,1,3,3,230,9.3,1026.8,11.4,11.3,11.2,8,8
1994,4,27,18,50.1,356.1,9.7,9.38,0.33,0,1,,,240,9.8,1027.4,10.5,10.3,10.1,8,8
1994,4,27,21,50.2,357.3,9.8,9.45,0.23,0,1,1,2,220,6.2,1029.2,10.2,10.2,10.2,8,8
1994,4,28,0,50.2,357.7,9.1,9.61,0.23,0,1,2,2,220,8.2,1030.3,10.3,9.9,9.5,8,8
1994,4,28,3,50.5,357.9,9.1,9.21,0.23,0,1,1,2,230,7.2,1030.1,10.9,10.4,9.9,8,8
1994,4,28,6,50.5,357.8,9.1,9.21,0.23,0,1,6,2,200,6.2,1030.1,11.4,10.5,9.6,8,8
1994,4,28,8,50.5,357.9,9.8,9.21,0.23,0,1,2,2,180,4.1,1031,9.7,9.7,9.7,8,8
1994,4,28,9,50.5,358,9.7,9.2,0.21,0,1,2,2,240,2.6,1031.5,9.5,9.5,9.5,8,8
1994,4,28,12,50.4,357.6,9.8,9.32,0.23,0,1,5,1,220,5.7,1031.7,10.6,10.5,10.4,8,8
1994,4,28,15,50.3,357.9,9.8,9.4,0.23,0,1,3,2,280,3.1,1032,10.6,10.2,9.8,9,9
1994,4,28,18,50.4,357.1,9.6,9.42,0.22,0,1,7,2,140,4.1,1030.7,11,10,9,7,0
1994,4,28,21,50.4,357.5,9.1,9.33,0.23,0,1,2,2,80,3.6,1031.1,9.2,9,8.8,4,0
